Brand,Model,Year,Month/Year,Average Price,Min Price,Max Price
Audi,Q3,2021,Apr-26,1801000,1748000,1886000
Audi,Q3,2021,Aug-26,2033000,1720000,2233000
Audi,Q3,2021,Aug-26,1978000,1840000,2070000
Audi,Q3,2021,Aug-26,1862000,1711000,1978000
Audi,Q3,2021,Dec-26,1272000,1188000,1306000
Audi,Q3,2021,Dec-26,1964000,1876000,2104000
Audi,Q3,2021,Dec-26,1985000,1932000,2024000
Audi,Q3,2021,Feb-26,873000,841000,903000
Audi,Q3,2021,Feb-26,1266000,1188000,1330000
Audi,Q3,2021,Jan-26,1272000,1188000,1330000
Audi,Q3,2021,Jan-26,2224000,2104000,2280000
Audi,Q3,2021,Jan-26,1521000,1495000,1555000
Audi,Q3,2021,Jul-26,1895000,1840000,2024000
Audi,Q3,2021,Jul-26,1940000,1826000,1978000
Audi,Q3,2021,Jun-26,1909000,1840000,2024000
Audi,Q3,2021,Jun-26,1921000,1748000,1978000
Audi,Q3,2021,Mar-26,1268000,1188000,1330000
Audi,Q3,2021,Mar-26,2001000,1748000,2208000
Audi,Q3,2021,May-26,1971000,1900000,2090000
Audi,Q3,2021,May-26,1849000,1794000,1886000
Audi,Q3,2021,Nov-26,1964000,1876000,2104000
Audi,Q3,2021,Nov-26,2042000,2006000,2070000
Audi,Q3,2021,Oct-26,1918000,1805000,1995000
Audi,Q3,2021,Oct-26,1656000,1610000,1702000
Audi,Q3,2021,Sep-26,1872000,1568000,2138000
Audi,Q3,2021,Sep-26,1948000,1812000,2070000
Audi,Q3,2021,Sep-26,1751000,1679000,1932000
BMW,316i,2014-2015,Apr-26,538000,520000,555000
BMW,316i,2014-2015,Apr-26,492000,450000,545000
BMW,316i,2014-2015,Apr-26,430500,399000,461000
BMW,316i,2014-2015,Apr-26,372000,333000,423000
BMW,316i,2014-2015,Apr-26,342000,318000,371000
BMW,316i,2014-2015,Apr-26,360000,342000,366000
BMW,316i,2014-2015,Apr-26,587000,532000,656000
BMW,316i,2014-2015,Apr-26,1090500,1030000,1150000
BMW,316i,2014-2015,Aug-26,510000,470000,545000
BMW,316i,2014-2015,Aug-26,472000,456000,499000
BMW,316i,2014-2015,Aug-26,424000,380000,456000
BMW,316i,2014-2015,Aug-26,368000,347000,399000
BMW,316i,2014-2015,Aug-26,341500,323000,366000
BMW,316i,2014-2015,Aug-26,426500,371000,475000
BMW,316i,2014-2015,Aug-26,881500,817000,936000
BMW,316i,2014-2015,Aug-26,1031000,902000,1104000
BMW,316i,2014-2015,Aug-26,944000,819000,1058000
BMW,316i,2014-2015,Dec-26,335000,335000,335000
BMW,316i,2014-2015,Dec-26,500500,450000,540000
BMW,316i,2014-2015,Dec-26,463000,437000,485000
BMW,316i,2014-2015,Dec-26,391500,356000,428000
BMW,316i,2014-2015,Dec-26,362500,340000,380000
BMW,316i,2014-2015,Dec-26,341000,328000,366000
BMW,316i,2014-2015,Dec-26,524000,456000,589000
BMW,316i,2014-2015,Dec-26,1026000,893000,1131000
BMW,316i,2014-2015,Dec-26,1066000,966000,1150000
BMW,316i,2014-2015,Feb-26,503500,480000,530000
BMW,316i,2014-2015,Feb-26,444000,428000,456000
BMW,316i,2014-2015,Feb-26,342500,323000,361000
BMW,316i,2014-2015,Feb-26,343500,333000,361000
BMW,316i,2014-2015,Feb-26,578000,523000,637000
BMW,316i,2014-2015,Feb-26,1157500,1093000,1235000
BMW,316i,2014-2015,Jan-26,458000,420000,500000
BMW,316i,2014-2015,Jan-26,502500,475000,530000
BMW,316i,2014-2015,Jan-26,452000,428000,466000
BMW,316i,2014-2015,Jan-26,385000,347000,428000
BMW,316i,2014-2015,Jan-26,351000,318000,380000
BMW,316i,2014-2015,Jan-26,342500,323000,356000
BMW,316i,2014-2015,Jan-26,564500,513000,618000
BMW,316i,2014-2015,Jan-26,1040500,903000,1140000
BMW,316i,2014-2015,Jan-26,889500,810000,1012000
BMW,316i,2014-2015,Jul-26,533000,485000,560000
BMW,316i,2014-2015,Jul-26,474000,450000,510000
BMW,316i,2014-2015,Jul-26,432000,399000,466000
BMW,316i,2014-2015,Jul-26,370500,342000,390000
BMW,316i,2014-2015,Jul-26,342000,328000,366000
BMW,316i,2014-2015,Jul-26,419500,356000,494000
BMW,316i,2014-2015,Jul-26,784500,703000,903000
BMW,316i,2014-2015,Jul-26,1121000,1012000,1242000
BMW,316i,2014-2015,Jul-26,976500,865000,1150000
BMW,316i,2014-2015,Jun-26,527000,495000,555000
BMW,316i,2014-2015,Jun-26,480500,450000,535000
BMW,316i,2014-2015,Jun-26,439500,409000,466000
BMW,316i,2014-2015,Jun-26,370500,328000,409000
BMW,316i,2014-2015,Jun-26,338000,318000,361000
BMW,316i,2014-2015,Jun-26,394500,342000,456000
BMW,316i,2014-2015,Jun-26,717500,485000,846000
BMW,316i,2014-2015,Jun-26,1023000,828000,1288000
BMW,316i,2014-2015,Jun-26,993500,920000,1104000
BMW,316i,2014-2015,Mar-26,568000,530000,600000
BMW,316i,2014-2015,Mar-26,504000,450000,550000
BMW,316i,2014-2015,Mar-26,442500,418000,461000
BMW,316i,2014-2015,Mar-26,380000,342000,428000
BMW,316i,2014-2015,Mar-26,344000,323000,366000
BMW,316i,2014-2015,Mar-26,585000,523000,665000
BMW,316i,2014-2015,Mar-26,1164500,1093000,1283000
BMW,316i,2014-2015,Mar-26,1047500,911000,1127000
BMW,316i,2014-2015,May-26,534000,520000,555000
BMW,316i,2014-2015,May-26,485500,450000,550000
BMW,316i,2014-2015,May-26,416500,394000,437000
BMW,316i,2014-2015,May-26,373000,333000,418000
BMW,316i,2014-2015,May-26,342500,318000,361000
BMW,316i,2014-2015,May-26,365500,342000,399000
BMW,316i,2014-2015,May-26,597500,485000,713000
BMW,316i,2014-2015,May-26,1075500,922000,1330000
BMW,316i,2014-2015,May-26,1013500,920000,1104000
BMW,316i,2014-2015,Nov-26,413000,385000,450000
BMW,316i,2014-2015,Nov-26,513000,480000,545000
BMW,316i,2014-2015,Nov-26,467500,449000,499000
BMW,316i,2014-2015,Nov-26,394000,356000,428000
BMW,316i,2014-2015,Nov-26,360500,337000,390000
BMW,316i,2014-2015,Nov-26,338000,314000,380000
BMW,316i,2014-2015,Nov-26,500500,428000,565000
BMW,316i,2014-2015,Nov-26,997500,884000,1093000
BMW,316i,2014-2015,Nov-26,1020500,828000,1150000
BMW,316i,2014-2015,Nov-26,903500,851000,966000
BMW,316i,2014-2015,Oct-26,411000,400000,435000
BMW,316i,2014-2015,Oct-26,487000,461000,508000
BMW,316i,2014-2015,Oct-26,408500,390000,437000
BMW,316i,2014-2015,Oct-26,362000,337000,380000
BMW,316i,2014-2015,Oct-26,339500,328000,380000
BMW,316i,2014-2015,Oct-26,457500,423000,513000
BMW,316i,2014-2015,Oct-26,963000,884000,1045000
BMW,316i,2014-2015,Oct-26,973000,828000,1122000
BMW,316i,2014-2015,Sep-26,479000,456000,504000
BMW,316i,2014-2015,Sep-26,409500,390000,437000
BMW,316i,2014-2015,Sep-26,358000,337000,399000
BMW,316i,2014-2015,Sep-26,341000,333000,361000
BMW,316i,2014-2015,Sep-26,460000,423000,508000
BMW,316i,2014-2015,Sep-26,924500,855000,998000
BMW,316i,2014-2015,Sep-26,1027500,920000,1104000
BMW,316i,2014-2015,Sep-26,975500,874000,1058000
BMW,318i,2010-2019,Apr-26,559333,310000,733000
BMW,318i,2010-2019,Apr-26,453500,305000,615000
BMW,318i,2010-2019,Apr-26,447667,285000,556000
BMW,318i,2010-2019,Apr-26,458800,266000,608000
BMW,318i,2010-2019,Apr-26,384500,216000,504000
BMW,318i,2010-2019,Apr-26,690333,371000,1093000
BMW,318i,2010-2019,Apr-26,1267750,1081000,1426000
BMW,318i,2010-2019,Aug-26,467500,295000,650000
BMW,318i,2010-2019,Aug-26,319000,285000,352000
BMW,318i,2010-2019,Aug-26,415600,266000,580000
BMW,318i,2010-2019,Aug-26,472500,447000,513000
BMW,318i,2010-2019,Aug-26,373167,209000,523000
BMW,318i,2010-2019,Aug-26,512200,257000,741000
BMW,318i,2010-2019,Aug-26,1029800,475000,1425000
BMW,318i,2010-2019,Aug-26,1053500,690000,1334000
BMW,318i,2010-2019,Aug-26,1090000,635000,1362000
BMW,318i,2010-2019,Dec-26,493000,292000,620000
BMW,318i,2010-2019,Dec-26,475500,314000,651000
BMW,318i,2010-2019,Dec-26,434000,238000,603000
BMW,318i,2010-2019,Dec-26,387167,228000,556000
BMW,318i,2010-2019,Dec-26,378250,214000,504000
BMW,318i,2010-2019,Dec-26,604333,342000,855000
BMW,318i,2010-2019,Dec-26,1054167,618000,1473000
BMW,318i,2010-2019,Dec-26,1180000,690000,1472000
BMW,318i,2010-2019,Feb-26,464750,290000,620000
BMW,318i,2010-2019,Feb-26,412500,285000,551000
BMW,318i,2010-2019,Feb-26,381000,219000,556000
BMW,318i,2010-2019,Feb-26,416400,209000,570000
BMW,318i,2010-2019,Feb-26,630000,352000,998000
BMW,318i,2010-2019,Feb-26,1154667,618000,1663000
BMW,318i,2010-2019,Jan-26,495333,290000,620000
BMW,318i,2010-2019,Jan-26,445000,266000,651000
BMW,318i,2010-2019,Jan-26,429333,242000,603000
BMW,318i,2010-2019,Jan-26,390167,219000,570000
BMW,318i,2010-2019,Jan-26,387500,214000,523000
BMW,318i,2010-2019,Jan-26,607667,352000,855000
BMW,318i,2010-2019,Jan-26,1072667,618000,1520000
BMW,318i,2010-2019,Jan-26,1057333,920000,1288000
BMW,318i,2010-2019,Jul-26,331500,300000,360000
BMW,318i,2010-2019,Jul-26,414000,266000,589000
BMW,318i,2010-2019,Jul-26,399667,238000,513000
BMW,318i,2010-2019,Jul-26,381833,214000,551000
BMW,318i,2010-2019,Jul-26,453500,276000,618000
BMW,318i,2010-2019,Jul-26,1012000,475000,1473000
BMW,318i,2010-2019,Jul-26,1126600,690000,1472000
BMW,318i,2010-2019,Jul-26,1053600,616000,1242000
BMW,318i,2010-2019,Jun-26,321000,305000,335000
BMW,318i,2010-2019,Jun-26,416667,305000,610000
BMW,318i,2010-2019,Jun-26,595000,584000,603000
BMW,318i,2010-2019,Jun-26,353500,238000,470000
BMW,318i,2010-2019,Jun-26,383667,219000,532000
BMW,318i,2010-2019,Jun-26,450400,233000,608000
BMW,318i,2010-2019,Jun-26,855167,442000,1378000
BMW,318i,2010-2019,Jun-26,1227000,690000,1748000
BMW,318i,2010-2019,Jun-26,1102200,690000,1380000
BMW,318i,2010-2019,Mar-26,503200,295000,690000
BMW,318i,2010-2019,Mar-26,504250,285000,684000
BMW,318i,2010-2019,Mar-26,426667,247000,608000
BMW,318i,2010-2019,Mar-26,417800,209000,570000
BMW,318i,2010-2019,Mar-26,653833,366000,1093000
BMW,318i,2010-2019,Mar-26,1471000,1330000,1710000
BMW,318i,2010-2019,Mar-26,1145800,690000,1426000
BMW,318i,2010-2019,May-26,453750,305000,610000
BMW,318i,2010-2019,May-26,479250,285000,599000
BMW,318i,2010-2019,May-26,454500,247000,599000
BMW,318i,2010-2019,May-26,387833,214000,580000
BMW,318i,2010-2019,May-26,376667,233000,494000
BMW,318i,2010-2019,May-26,746833,390000,1140000
BMW,318i,2010-2019,May-26,1253600,713000,1758000
BMW,318i,2010-2019,May-26,1104000,690000,1380000
BMW,318i,2010-2019,Nov-26,460500,307000,660000
BMW,318i,2010-2019,Nov-26,305500,266000,342000
BMW,318i,2010-2019,Nov-26,437333,247000,603000
BMW,318i,2010-2019,Nov-26,398167,238000,570000
BMW,318i,2010-2019,Nov-26,377000,214000,508000
BMW,318i,2010-2019,Nov-26,592833,314000,903000
BMW,318i,2010-2019,Nov-26,1028500,618000,1425000
BMW,318i,2010-2019,Nov-26,1148000,690000,1426000
BMW,318i,2010-2019,Nov-26,936000,626000,1233000
BMW,318i,2010-2019,Oct-26,309500,280000,342000
BMW,318i,2010-2019,Oct-26,415800,252000,580000
BMW,318i,2010-2019,Oct-26,466750,361000,570000
BMW,318i,2010-2019,Oct-26,373250,211000,508000
BMW,318i,2010-2019,Oct-26,620800,295000,903000
BMW,318i,2010-2019,Oct-26,1007833,580000,1425000
BMW,318i,2010-2019,Oct-26,1059200,681000,1288000
BMW,318i,2010-2019,Sep-26,650000,615000,680000
BMW,318i,2010-2019,Sep-26,296000,285000,304000
BMW,318i,2010-2019,Sep-26,414400,261000,589000
BMW,318i,2010-2019,Sep-26,422800,238000,551000
BMW,318i,2010-2019,Sep-26,370750,214000,504000
BMW,318i,2010-2019,Sep-26,550200,283000,822000
BMW,318i,2010-2019,Sep-26,1069400,561000,1473000
BMW,318i,2010-2019,Sep-26,1168600,690000,1467000
BMW,318i,2010-2019,Sep-26,1004000,635000,1362000
BMW,320i,2008-2026,Apr-26,184000,180000,190000
BMW,320i,2008-2026,Apr-26,420500,295000,560000
BMW,320i,2008-2026,Apr-26,534000,290000,780000
BMW,320i,2008-2026,Apr-26,483000,266000,713000
BMW,320i,2008-2026,Apr-26,393667,228000,589000
BMW,320i,2008-2026,Apr-26,507667,209000,817000
BMW,320i,2008-2026,Apr-26,392500,223000,551000
BMW,320i,2008-2026,Apr-26,824750,361000,1520000
BMW,320i,2008-2026,Apr-26,1562000,644000,3027000
BMW,320i,2008-2026,Aug-26,360000,360000,360000
BMW,320i,2008-2026,Aug-26,546667,280000,840000
BMW,320i,2008-2026,Aug-26,392500,276000,504000
BMW,320i,2008-2026,Aug-26,434333,247000,670000
BMW,320i,2008-2026,Aug-26,377667,223000,565000
BMW,320i,2008-2026,Aug-26,481500,209000,793000
BMW,320i,2008-2026,Aug-26,475667,247000,732000
BMW,320i,2008-2026,Aug-26,1016333,523000,1520000
BMW,320i,2008-2026,Aug-26,1656200,616000,3174000
BMW,320i,2008-2026,Aug-26,1610200,690000,2990000
BMW,320i,2008-2026,Dec-26,250000,225000,260000
BMW,320i,2008-2026,Dec-26,544000,305000,840000
BMW,320i,2008-2026,Dec-26,510000,271000,760000
BMW,320i,2008-2026,Dec-26,432667,247000,646000
BMW,320i,2008-2026,Dec-26,376000,214000,561000
BMW,320i,2008-2026,Dec-26,479500,209000,808000
BMW,320i,2008-2026,Dec-26,449000,323000,589000
BMW,320i,2008-2026,Dec-26,1593500,618000,3135000
BMW,320i,2008-2026,Dec-26,1685800,690000,2944000
BMW,320i,2008-2026,Feb-26,200000,200000,200000
BMW,320i,2008-2026,Feb-26,189000,185000,195000
BMW,320i,2008-2026,Feb-26,287000,280000,295000
BMW,320i,2008-2026,Feb-26,525333,290000,775000
BMW,320i,2008-2026,Feb-26,481000,266000,713000
BMW,320i,2008-2026,Feb-26,495000,209000,798000
BMW,320i,2008-2026,Feb-26,379000,216000,565000
BMW,320i,2008-2026,Feb-26,766750,333000,1425000
BMW,320i,2008-2026,Feb-26,1202000,684000,1805000
BMW,320i,2008-2026,Jan-26,200000,200000,200000
BMW,320i,2008-2026,Jan-26,187000,180000,190000
BMW,320i,2008-2026,Jan-26,269000,250000,285000
BMW,320i,2008-2026,Jan-26,535333,290000,830000
BMW,320i,2008-2026,Jan-26,502333,271000,760000
BMW,320i,2008-2026,Jan-26,422000,233000,627000
BMW,320i,2008-2026,Jan-26,294000,214000,380000
BMW,320i,2008-2026,Jan-26,478750,219000,798000
BMW,320i,2008-2026,Jan-26,591667,333000,903000
BMW,320i,2008-2026,Jan-26,1602250,618000,3135000
BMW,320i,2008-2026,Jan-26,2615000,2484000,2760000
BMW,320i,2008-2026,Jul-26,181000,180000,185000
BMW,320i,2008-2026,Jul-26,527333,290000,780000
BMW,320i,2008-2026,Jul-26,468000,261000,713000
BMW,320i,2008-2026,Jul-26,377667,219000,565000
BMW,320i,2008-2026,Jul-26,485500,212000,793000
BMW,320i,2008-2026,Jul-26,472000,252000,713000
BMW,320i,2008-2026,Jul-26,889667,521000,1425000
BMW,320i,2008-2026,Jul-26,1646600,626000,3128000
BMW,320i,2008-2026,Jul-26,1581400,644000,2990000
BMW,320i,2008-2026,Jun-26,392500,270000,520000
BMW,320i,2008-2026,Jun-26,528333,285000,780000
BMW,320i,2008-2026,Jun-26,468000,261000,694000
BMW,320i,2008-2026,Jun-26,301000,219000,380000
BMW,320i,2008-2026,Jun-26,492000,209000,808000
BMW,320i,2008-2026,Jun-26,424333,232000,684000
BMW,320i,2008-2026,Jun-26,844333,437000,1330000
BMW,320i,2008-2026,Jun-26,1679600,644000,3082000
BMW,320i,2008-2026,Jun-26,1553200,635000,3036000
BMW,320i,2008-2026,Mar-26,199000,195000,200000
BMW,320i,2008-2026,Mar-26,184000,180000,190000
BMW,320i,2008-2026,Mar-26,306000,295000,315000
BMW,320i,2008-2026,Mar-26,534000,305000,775000
BMW,320i,2008-2026,Mar-26,486000,266000,713000
BMW,320i,2008-2026,Mar-26,398333,228000,599000
BMW,320i,2008-2026,Mar-26,479250,214000,789000
BMW,320i,2008-2026,Mar-26,582667,352000,808000
BMW,320i,2008-2026,Mar-26,1942400,732000,3753000
BMW,320i,2008-2026,Mar-26,1656200,690000,3036000
BMW,320i,2008-2026,May-26,517000,500000,525000
BMW,320i,2008-2026,May-26,533000,290000,775000
BMW,320i,2008-2026,May-26,466000,274000,665000
BMW,320i,2008-2026,May-26,393667,223000,599000
BMW,320i,2008-2026,May-26,487500,209000,808000
BMW,320i,2008-2026,May-26,398667,232000,603000
BMW,320i,2008-2026,May-26,574000,428000,741000
BMW,320i,2008-2026,May-26,1740000,694000,3183000
BMW,320i,2008-2026,May-26,1608200,644000,3036000
BMW,320i,2008-2026,Nov-26,237000,225000,255000
BMW,320i,2008-2026,Nov-26,546667,295000,805000
BMW,320i,2008-2026,Nov-26,506333,271000,751000
BMW,320i,2008-2026,Nov-26,432667,242000,646000
BMW,320i,2008-2026,Nov-26,390000,219000,618000
BMW,320i,2008-2026,Nov-26,475250,204000,808000
BMW,320i,2008-2026,Nov-26,597333,333000,926000
BMW,320i,2008-2026,Nov-26,1561250,542000,3088000
BMW,320i,2008-2026,Nov-26,1673800,644000,2990000
BMW,320i,2008-2026,Nov-26,1466200,621000,2760000
BMW,320i,2008-2026,Oct-26,224000,210000,230000
BMW,320i,2008-2026,Oct-26,394500,275000,518000
BMW,320i,2008-2026,Oct-26,433000,242000,646000
BMW,320i,2008-2026,Oct-26,386333,219000,618000
BMW,320i,2008-2026,Oct-26,480750,209000,808000
BMW,320i,2008-2026,Oct-26,408000,285000,561000
BMW,320i,2008-2026,Oct-26,1493250,556000,3135000
BMW,320i,2008-2026,Oct-26,1507800,598000,2852000
BMW,320i,2008-2026,Sep-26,363000,355000,385000
BMW,320i,2008-2026,Sep-26,219000,208000,225000
BMW,320i,2008-2026,Sep-26,429000,300000,580000
BMW,320i,2008-2026,Sep-26,395500,276000,513000
BMW,320i,2008-2026,Sep-26,429667,242000,656000
BMW,320i,2008-2026,Sep-26,381667,219000,570000
BMW,320i,2008-2026,Sep-26,474250,209000,798000
BMW,320i,2008-2026,Sep-26,510667,257000,855000
BMW,320i,2008-2026,Sep-26,974667,561000,1568000
BMW,320i,2008-2026,Sep-26,1654400,653000,3128000
BMW,320i,2008-2026,Sep-26,1558400,626000,2898000
BMW,520i,2018-2019,Apr-26,818000,751000,855000
BMW,520i,2018-2019,Apr-26,1568000,1330000,1805000
BMW,520i,2018-2019,Apr-26,2154000,2006000,2392000
BMW,520i,2018-2019,Aug-26,930000,789000,1093000
BMW,520i,2018-2019,Aug-26,2128000,1900000,2375000
BMW,520i,2018-2019,Aug-26,2159500,2024000,2438000
BMW,520i,2018-2019,Aug-26,1977000,1794000,2162000
BMW,520i,2018-2019,Dec-26,836000,789000,879000
BMW,520i,2018-2019,Dec-26,1321000,1283000,1359000
BMW,520i,2018-2019,Dec-26,2518000,2423000,2613000
BMW,520i,2018-2019,Dec-26,2014000,1886000,2162000
BMW,520i,2018-2019,Feb-26,775000,751000,808000
BMW,520i,2018-2019,Feb-26,834000,779000,903000
BMW,520i,2018-2019,Feb-26,1343000,1283000,1397000
BMW,520i,2018-2019,Feb-26,2479500,2233000,2803000
BMW,520i,2018-2019,Jan-26,802000,784000,874000
BMW,520i,2018-2019,Jan-26,833000,779000,903000
BMW,520i,2018-2019,Jan-26,1326000,1283000,1359000
BMW,520i,2018-2019,Jan-26,2452000,2233000,2660000
BMW,520i,2018-2019,Jan-26,1739500,1587000,1831000
BMW,520i,2018-2019,Jul-26,851500,760000,1093000
BMW,520i,2018-2019,Jul-26,2233000,2090000,2375000
BMW,520i,2018-2019,Jul-26,2178000,2070000,2300000
BMW,520i,2018-2019,Jul-26,1962000,1582000,2162000
BMW,520i,2018-2019,Jun-26,834000,808000,903000
BMW,520i,2018-2019,Jun-26,2288500,2162000,2392000
BMW,520i,2018-2019,Jun-26,2079000,2024000,2162000
BMW,520i,2018-2019,Mar-26,843000,779000,903000
BMW,520i,2018-2019,Mar-26,1528000,1330000,1805000
BMW,520i,2018-2019,Mar-26,2775000,2565000,2993000
BMW,520i,2018-2019,Mar-26,2140000,2006000,2392000
BMW,520i,2018-2019,May-26,818000,760000,874000
BMW,520i,2018-2019,May-26,2363000,2233000,2470000
BMW,520i,2018-2019,May-26,2121000,2024000,2208000
BMW,520i,2018-2019,Nov-26,848000,808000,884000
BMW,520i,2018-2019,Nov-26,1330000,1235000,1425000
BMW,520i,2018-2019,Nov-26,2070500,1978000,2208000
BMW,520i,2018-2019,Nov-26,1868000,1840000,1950000
BMW,520i,2018-2019,Oct-26,733000,190000,884000
BMW,520i,2018-2019,Oct-26,1221000,1164000,1283000
BMW,520i,2018-2019,Oct-26,1939000,1730000,2070000
BMW,520i,2018-2019,Sep-26,844000,760000,941000
BMW,520i,2018-2019,Sep-26,2191000,1978000,2484000
BMW,520i,2018-2019,Sep-26,1967000,1886000,2070000
BMW,X1,2011-2025,Apr-26,339000,315000,356000
BMW,X1,2011-2025,Apr-26,299000,290000,333000
BMW,X1,2011-2025,Apr-26,440500,261000,665000
BMW,X1,2011-2025,Apr-26,485000,475000,513000
BMW,X1,2011-2025,Apr-26,1534000,1472000,1582000
BMW,X1,2011-2025,Aug-26,363000,356000,366000
BMW,X1,2011-2025,Aug-26,310000,285000,323000
BMW,X1,2011-2025,Aug-26,589000,314000,884000
BMW,X1,2011-2025,Aug-26,1587000,1520000,1710000
BMW,X1,2011-2025,Aug-26,1686000,1380000,1840000
BMW,X1,2011-2025,Aug-26,1496500,1426000,1582000
BMW,X1,2011-2025,Dec-26,303000,285000,333000
BMW,X1,2011-2025,Dec-26,466000,252000,684000
BMW,X1,2011-2025,Dec-26,403000,390000,409000
BMW,X1,2011-2025,Dec-26,1692000,1501000,1786000
BMW,X1,2011-2025,Dec-26,1346667,764000,1730000
BMW,X1,2011-2025,Feb-26,382000,375000,390000
BMW,X1,2011-2025,Feb-26,355000,347000,366000
BMW,X1,2011-2025,Feb-26,286000,271000,304000
BMW,X1,2011-2025,Feb-26,508000,271000,679000
BMW,X1,2011-2025,Feb-26,1791500,1710000,1900000
BMW,X1,2011-2025,Jan-26,380000,375000,385000
BMW,X1,2011-2025,Jan-26,351000,318000,371000
BMW,X1,2011-2025,Jan-26,293000,280000,309000
BMW,X1,2011-2025,Jan-26,284000,276000,295000
BMW,X1,2011-2025,Jan-26,626500,561000,679000
BMW,X1,2011-2025,Jan-26,1378000,713000,1786000
BMW,X1,2011-2025,Jan-26,2680000,2576000,2760000
BMW,X1,2011-2025,Jul-26,376000,350000,400000
BMW,X1,2011-2025,Jul-26,331000,314000,356000
BMW,X1,2011-2025,Jul-26,843000,822000,855000
BMW,X1,2011-2025,Jul-26,1579000,1520000,1663000
BMW,X1,2011-2025,Jul-26,1416333,708000,1840000
BMW,X1,2011-2025,Jul-26,1597500,1472000,1656000
BMW,X1,2011-2025,Jun-26,375000,350000,392000
BMW,X1,2011-2025,Jun-26,335000,323000,356000
BMW,X1,2011-2025,Jun-26,618000,580000,665000
BMW,X1,2011-2025,Jun-26,839000,812000,855000
BMW,X1,2011-2025,Jun-26,1173000,1159000,1188000
BMW,X1,2011-2025,Jun-26,1449000,708000,1932000
BMW,X1,2011-2025,Jun-26,1554000,1426000,1656000
BMW,X1,2011-2025,Mar-26,394000,380000,410000
BMW,X1,2011-2025,Mar-26,345000,318000,366000
BMW,X1,2011-2025,Mar-26,308000,290000,333000
BMW,X1,2011-2025,Mar-26,506000,266000,675000
BMW,X1,2011-2025,Mar-26,502000,475000,523000
BMW,X1,2011-2025,Mar-26,2061500,1853000,2280000
BMW,X1,2011-2025,Mar-26,1344000,800000,1702000
BMW,X1,2011-2025,May-26,377000,350000,410000
BMW,X1,2011-2025,May-26,323000,314000,333000
BMW,X1,2011-2025,May-26,300000,285000,333000
BMW,X1,2011-2025,May-26,431000,261000,637000
BMW,X1,2011-2025,May-26,1142000,1045000,1188000
BMW,X1,2011-2025,May-26,1502333,732000,2071000
BMW,X1,2011-2025,May-26,1553000,1426000,1656000
BMW,X1,2011-2025,Nov-26,316000,285000,337000
BMW,X1,2011-2025,Nov-26,284000,271000,295000
BMW,X1,2011-2025,Nov-26,435500,252000,618000
BMW,X1,2011-2025,Nov-26,672500,390000,1093000
BMW,X1,2011-2025,Nov-26,1704000,1615000,1853000
BMW,X1,2011-2025,Nov-26,1375667,828000,1794000
BMW,X1,2011-2025,Nov-26,1193667,727000,1518000
BMW,X1,2011-2025,Oct-26,367000,361000,375000
BMW,X1,2011-2025,Oct-26,309000,285000,333000
BMW,X1,2011-2025,Oct-26,289000,271000,304000
BMW,X1,2011-2025,Oct-26,604000,594000,618000
BMW,X1,2011-2025,Oct-26,639000,328000,950000
BMW,X1,2011-2025,Oct-26,1707000,1568000,1971000
BMW,X1,2011-2025,Oct-26,1204000,754000,1518000
BMW,X1,2011-2025,Sep-26,371000,361000,399000
BMW,X1,2011-2025,Sep-26,305000,285000,318000
BMW,X1,2011-2025,Sep-26,287000,266000,304000
BMW,X1,2011-2025,Sep-26,871000,841000,903000
BMW,X1,2011-2025,Sep-26,1652000,1520000,2090000
BMW,X1,2011-2025,Sep-26,1439333,810000,1840000
BMW,X1,2011-2025,Sep-26,1213333,718000,1518000
BMW,X3,2014-2019,Apr-26,872000,720000,1120000
BMW,X3,2014-2019,Apr-26,782000,618000,998000
BMW,X3,2014-2019,Apr-26,984500,717000,1283000
BMW,X3,2014-2019,Apr-26,782333,451000,1221000
BMW,X3,2014-2019,Apr-26,1043500,808000,1330000
BMW,X3,2014-2019,Apr-26,1845333,1150000,2392000
BMW,X3,2014-2019,Aug-26,873500,750000,1020000
BMW,X3,2014-2019,Aug-26,862500,670000,1140000
BMW,X3,2014-2019,Aug-26,739500,523000,907000
BMW,X3,2014-2019,Aug-26,575500,409000,722000
BMW,X3,2014-2019,Aug-26,772667,447000,1235000
BMW,X3,2014-2019,Aug-26,1163500,751000,1615000
BMW,X3,2014-2019,Aug-26,2062333,1093000,3420000
BMW,X3,2014-2019,Aug-26,2106000,1656000,2484000
BMW,X3,2014-2019,Aug-26,1823333,1242000,2576000
BMW,X3,2014-2019,Dec-26,855000,700000,1000000
BMW,X3,2014-2019,Dec-26,842000,646000,1045000
BMW,X3,2014-2019,Dec-26,677500,504000,827000
BMW,X3,2014-2019,Dec-26,596000,447000,741000
BMW,X3,2014-2019,Dec-26,967500,684000,1311000
BMW,X3,2014-2019,Dec-26,900500,741000,1140000
BMW,X3,2014-2019,Dec-26,1902000,1235000,2731000
BMW,X3,2014-2019,Dec-26,1463000,1196000,1702000
BMW,X3,2014-2019,Feb-26,916000,730000,1150000
BMW,X3,2014-2019,Feb-26,766000,618000,903000
BMW,X3,2014-2019,Feb-26,954500,646000,1235000
BMW,X3,2014-2019,Feb-26,783000,404000,1207000
BMW,X3,2014-2019,Feb-26,1282667,732000,1948000
BMW,X3,2014-2019,Feb-26,2166333,1235000,3088000
