Brand,Model,Trim,Year,Price,Mileage,Color,Fuel Type,Body Shape,Transmission,Engine Capacity,Cylinder Count,Image Paths
Fiat,Punto,Unspecified trim,2010.0,400000,"65,000
KM",Navy Blue,Gas,Hatchback,Manual,1600,4,images\Fiat Punto 2010\car_img_1.jpg; images\Fiat Punto 2010\car_img_2.jpg; images\Fiat Punto 2010\car_img_3.jpg; images\Fiat Punto 2010\car_img_4.jpg; images\Fiat Punto 2010\car_img_5.jpg; images\Fiat Punto 2010\car_img_6.jpg; images\Fiat Punto 2010\car_img_7.jpg; images\Fiat Punto 2010\car_img_8.jpg
Fiat,Punto,1.4 A/T Easy,2019.0,580000,"50,000
KM",Navy Blue,Gas,Hatchback,Automatic,1400,4,images\Fiat Punto 2019\car_img_1.jpg; images\Fiat Punto 2019\car_img_2.jpg; images\Fiat Punto 2019\car_img_3.jpg; images\Fiat Punto 2019\car_img_4.jpg
Fiat,Punto,Unspecified trim,2011.0,120000,"159,000
KM",Silver,Gas,Hatchback,Manual,1400,4,images\Fiat Punto 2011\car_img_1.jpg; images\Fiat Punto 2011\car_img_2.jpg; images\Fiat Punto 2011\car_img_3.jpg; images\Fiat Punto 2011\car_img_4.jpg; images\Fiat Punto 2011\car_img_5.jpg; images\Fiat Punto 2011\car_img_6.jpg; images\Fiat Punto 2011\car_img_7.jpg; images\Fiat Punto 2011\car_img_8.jpg; images\Fiat Punto 2011\car_img_9.jpg
Fiat,Punto,Unspecified trim,2017.0,460000,"140,000
KM",Navy Blue,Gas,Hatchback,Automatic,1600,4,images\Fiat Punto 2017\car_img_1.jpg; images\Fiat Punto 2017\car_img_2.jpg; images\Fiat Punto 2017\car_img_3.jpg; images\Fiat Punto 2017\car_img_4.jpg; images\Fiat Punto 2017\car_img_5.jpg; images\Fiat Punto 2017\car_img_6.jpg; images\Fiat Punto 2017\car_img_7.jpg; images\Fiat Punto 2017\car_img_8.jpg; images\Fiat Punto 2017\car_img_9.jpg; images\Fiat Punto 2017\car_img_10.jpg; images\Fiat Punto 2017\car_img_11.jpg
Fiat,Punto,1.4 A/T Lounge 1,2016.0,449000,"78,000
KM",Black,Gas,Hatchback,Automatic,1400,4,images\Fiat Punto 2016\car_img_1.jpg; images\Fiat Punto 2016\car_img_2.jpg; images\Fiat Punto 2016\car_img_3.jpg; images\Fiat Punto 2016\car_img_4.jpg; images\Fiat Punto 2016\car_img_5.jpg; images\Fiat Punto 2016\car_img_6.jpg; images\Fiat Punto 2016\car_img_7.jpg; images\Fiat Punto 2016\car_img_8.jpg; images\Fiat Punto 2016\car_img_9.jpg; images\Fiat Punto 2016\car_img_10.jpg
Fiat,Punto,Unspecified trim,1995.0,150000,"179,000
KM",Gray,Gas,Hatchback,Manual,1300,4,images\Fiat Punto 1995\car_img_1.jpg; images\Fiat Punto 1995\car_img_2.jpg; images\Fiat Punto 1995\car_img_3.jpg; images\Fiat Punto 1995\car_img_4.jpg; images\Fiat Punto 1995\car_img_5.jpg; images\Fiat Punto 1995\car_img_6.jpg; images\Fiat Punto 1995\car_img_7.jpg
Fiat,Punto,Unspecified trim,2009.0,250000,"2,245
KM",Black,Gas,Hatchback,Manual,1200,4,images\Fiat Punto 2009\car_img_1.jpg; images\Fiat Punto 2009\car_img_2.jpg; images\Fiat Punto 2009\car_img_3.jpg
Fiat,Punto,Unspecified trim,2002.0,220000,"270,000
KM",Silver,Gas,Hatchback,Manual,1300,4,images\Fiat Punto 2002\car_img_1.jpg; images\Fiat Punto 2002\car_img_2.jpg; images\Fiat Punto 2002\car_img_3.jpg; images\Fiat Punto 2002\car_img_4.jpg; images\Fiat Punto 2002\car_img_5.jpg; images\Fiat Punto 2002\car_img_6.jpg; images\Fiat Punto 2002\car_img_7.jpg; images\Fiat Punto 2002\car_img_8.jpg; images\Fiat Punto 2002\car_img_9.jpg; images\Fiat Punto 2002\car_img_10.jpg; images\Fiat Punto 2002\car_img_11.jpg; images\Fiat Punto 2002\car_img_12.jpg
Fiat,Punto,1.4 A/T Easy,2019.0,650000,"30,000
KM",Silver,Gas,Hatchback,Automatic,1400,4,images\Fiat Punto 2019\car_img_1.jpg; images\Fiat Punto 2019\car_img_2.jpg; images\Fiat Punto 2019\car_img_3.jpg; images\Fiat Punto 2019\car_img_4.jpg; images\Fiat Punto 2019\car_img_5.jpg; images\Fiat Punto 2019\car_img_6.jpg
Fiat,Punto,Unspecified trim,2011.0,260000,"223,000
KM",Champagne,Gas,Hatchback,Manual,1300,4,images\Fiat Punto 2011\car_img_1.jpg; images\Fiat Punto 2011\car_img_2.jpg; images\Fiat Punto 2011\car_img_3.jpg; images\Fiat Punto 2011\car_img_4.jpg; images\Fiat Punto 2011\car_img_5.jpg; images\Fiat Punto 2011\car_img_6.jpg
Fiat,Punto,1.4 A/T Easy,2019.0,570000,"90,000
KM",Black,Gas,Hatchback,Automatic,1400,4,images\Fiat Punto 2019\car_img_1.jpg; images\Fiat Punto 2019\car_img_2.jpg; images\Fiat Punto 2019\car_img_3.jpg
Fiat,Punto,Unspecified trim,2012.0,350000,"164,000
KM",Black,Gas,Hatchback,Manual,1300,4,images\Fiat Punto 2012\car_img_1.jpg; images\Fiat Punto 2012\car_img_2.jpg; images\Fiat Punto 2012\car_img_3.jpg; images\Fiat Punto 2012\car_img_4.jpg; images\Fiat Punto 2012\car_img_5.jpg; images\Fiat Punto 2012\car_img_6.jpg; images\Fiat Punto 2012\car_img_7.jpg
Fiat,Punto Evo,Unspecified trim,2011.0,400000,"151,000
KM",Black,Gas,Hatchback,Automatic,1400,4,images\Fiat Punto Evo 2011\car_img_1.jpg; images\Fiat Punto Evo 2011\car_img_2.jpg; images\Fiat Punto Evo 2011\car_img_3.jpg; images\Fiat Punto Evo 2011\car_img_4.jpg; images\Fiat Punto Evo 2011\car_img_5.jpg
Fiat,Punto Evo,Unspecified trim,2011.0,370000,"197,500
KM",Gray,Gas,Hatchback,Manual,1400,4,images\Fiat Punto Evo 2011\car_img_1.jpg; images\Fiat Punto Evo 2011\car_img_2.jpg; images\Fiat Punto Evo 2011\car_img_3.jpg; images\Fiat Punto Evo 2011\car_img_4.jpg
Fiat,Regata,Unspecified trim,1987.0,65000,"10
KM",White,Gas,Sedan,Manual,1500,4,images\Fiat Regata 1987\car_img_1.jpg; images\Fiat Regata 1987\car_img_2.jpg; images\Fiat Regata 1987\car_img_3.jpg; images\Fiat Regata 1987\car_img_4.jpg; images\Fiat Regata 1987\car_img_5.jpg; images\Fiat Regata 1987\car_img_6.jpg; images\Fiat Regata 1987\car_img_7.jpg
Fiat,Regata,Unspecified trim,1986.0,75000,"100,000
KM",White,Gas,Sedan,Manual,1500,4,images\Fiat Regata 1986\car_img_1.jpg; images\Fiat Regata 1986\car_img_2.jpg; images\Fiat Regata 1986\car_img_3.jpg; images\Fiat Regata 1986\car_img_4.jpg; images\Fiat Regata 1986\car_img_5.jpg; images\Fiat Regata 1986\car_img_6.jpg; images\Fiat Regata 1986\car_img_7.jpg; images\Fiat Regata 1986\car_img_8.jpg; images\Fiat Regata 1986\car_img_9.jpg; images\Fiat Regata 1986\car_img_10.jpg
Fiat,Ritmo,Unspecified trim,1983.0,65000,"200,000
KM",Green,Gas,Hatchback,Manual,1300,4,images\Fiat Ritmo 1983\car_img_1.jpg; images\Fiat Ritmo 1983\car_img_2.jpg; images\Fiat Ritmo 1983\car_img_3.jpg
Fiat,Siena,Unspecified trim,2003.0,130000,"250
KM",Gray,Gas,Sedan,Manual,1400,4,images\Fiat Siena 2003\car_img_1.jpg; images\Fiat Siena 2003\car_img_2.jpg; images\Fiat Siena 2003\car_img_3.jpg; images\Fiat Siena 2003\car_img_4.jpg; images\Fiat Siena 2003\car_img_5.jpg; images\Fiat Siena 2003\car_img_6.jpg; images\Fiat Siena 2003\car_img_7.jpg; images\Fiat Siena 2003\car_img_8.jpg
Fiat,Siena,Unspecified trim,2001.0,150000,"175,000
KM",Blue,Gas,Sedan,Manual,1600,4,images\Fiat Siena 2001\car_img_1.jpg; images\Fiat Siena 2001\car_img_2.jpg; images\Fiat Siena 2001\car_img_3.jpg; images\Fiat Siena 2001\car_img_4.jpg; images\Fiat Siena 2001\car_img_5.jpg; images\Fiat Siena 2001\car_img_6.jpg; images\Fiat Siena 2001\car_img_7.jpg; images\Fiat Siena 2001\car_img_8.jpg; images\Fiat Siena 2001\car_img_9.jpg; images\Fiat Siena 2001\car_img_10.jpg; images\Fiat Siena 2001\car_img_11.jpg; images\Fiat Siena 2001\car_img_12.jpg
Fiat,Siena,Unspecified trim,2003.0,150000,"250,000
KM",Silver,Gas,Sedan,Automatic,1400,4,images\Fiat Siena 2003\car_img_1.jpg; images\Fiat Siena 2003\car_img_2.jpg; images\Fiat Siena 2003\car_img_3.jpg; images\Fiat Siena 2003\car_img_4.jpg; images\Fiat Siena 2003\car_img_5.jpg; images\Fiat Siena 2003\car_img_6.jpg; images\Fiat Siena 2003\car_img_7.jpg; images\Fiat Siena 2003\car_img_8.jpg; images\Fiat Siena 2003\car_img_9.jpg
Fiat,Siena,Unspecified trim,2000.0,120000,"300,000
KM",Navy Blue,Gas,Sedan,Manual,1600,4,images\Fiat Siena 2000\car_img_1.jpg; images\Fiat Siena 2000\car_img_2.jpg; images\Fiat Siena 2000\car_img_3.jpg; images\Fiat Siena 2000\car_img_4.jpg; images\Fiat Siena 2000\car_img_5.jpg; images\Fiat Siena 2000\car_img_6.jpg
Fiat,Siena,Unspecified trim,2008.0,165000,"150,000
KM",Maroon,Gas,Sedan,Manual,1500,4,images\Fiat Siena 2008\car_img_1.jpg; images\Fiat Siena 2008\car_img_2.jpg; images\Fiat Siena 2008\car_img_3.jpg; images\Fiat Siena 2008\car_img_4.jpg; images\Fiat Siena 2008\car_img_5.jpg; images\Fiat Siena 2008\car_img_6.jpg; images\Fiat Siena 2008\car_img_7.jpg; images\Fiat Siena 2008\car_img_8.jpg; images\Fiat Siena 2008\car_img_9.jpg; images\Fiat Siena 2008\car_img_10.jpg; images\Fiat Siena 2008\car_img_11.jpg; images\Fiat Siena 2008\car_img_12.jpg; images\Fiat Siena 2008\car_img_13.jpg; images\Fiat Siena 2008\car_img_14.jpg; images\Fiat Siena 2008\car_img_15.jpg
Fiat,Siena,Unspecified trim,2003.0,150000,"214
KM",Gray,Gas,Sedan,Manual,1400,4,images\Fiat Siena 2003\car_img_1.jpg; images\Fiat Siena 2003\car_img_2.jpg; images\Fiat Siena 2003\car_img_3.jpg; images\Fiat Siena 2003\car_img_4.jpg; images\Fiat Siena 2003\car_img_5.jpg; images\Fiat Siena 2003\car_img_6.jpg; images\Fiat Siena 2003\car_img_7.jpg; images\Fiat Siena 2003\car_img_8.jpg
Fiat,Siena,Unspecified trim,2002.0,105000,"150,000
KM",Silver,Gas,Sedan,Manual,1600,4,images\Fiat Siena 2002\car_img_1.jpg; images\Fiat Siena 2002\car_img_2.jpg
Fiat,Siena,Unspecified trim,2002.0,150000,"270,000
KM",Silver,Gas,Sedan,Manual,1400,4,images\Fiat Siena 2002\car_img_1.jpg; images\Fiat Siena 2002\car_img_2.jpg; images\Fiat Siena 2002\car_img_3.jpg; images\Fiat Siena 2002\car_img_4.jpg; images\Fiat Siena 2002\car_img_5.jpg; images\Fiat Siena 2002\car_img_6.jpg; images\Fiat Siena 2002\car_img_7.jpg; images\Fiat Siena 2002\car_img_8.jpg; images\Fiat Siena 2002\car_img_9.jpg; images\Fiat Siena 2002\car_img_10.jpg; images\Fiat Siena 2002\car_img_11.jpg; images\Fiat Siena 2002\car_img_12.jpg; images\Fiat Siena 2002\car_img_13.jpg; images\Fiat Siena 2002\car_img_14.jpg; images\Fiat Siena 2002\car_img_15.jpg
Fiat,Siena,Unspecified trim,2000.0,155000,"247,000
KM",Gold,Gas,Sedan,Manual,1400,4,images\Fiat Siena 2000\car_img_1.jpg; images\Fiat Siena 2000\car_img_2.jpg; images\Fiat Siena 2000\car_img_3.jpg; images\Fiat Siena 2000\car_img_4.jpg; images\Fiat Siena 2000\car_img_5.jpg; images\Fiat Siena 2000\car_img_6.jpg; images\Fiat Siena 2000\car_img_7.jpg; images\Fiat Siena 2000\car_img_8.jpg; images\Fiat Siena 2000\car_img_9.jpg; images\Fiat Siena 2000\car_img_10.jpg; images\Fiat Siena 2000\car_img_11.jpg; images\Fiat Siena 2000\car_img_12.jpg; images\Fiat Siena 2000\car_img_13.jpg; images\Fiat Siena 2000\car_img_14.jpg; images\Fiat Siena 2000\car_img_15.jpg
Fiat,Siena,Unspecified trim,2000.0,140000,"187,671
KM",Maroon,Gas,Sedan,Manual,1400,4,images\Fiat Siena 2000\car_img_1.jpg; images\Fiat Siena 2000\car_img_2.jpg; images\Fiat Siena 2000\car_img_3.jpg
Fiat,Tempra,Unspecified trim,1993.0,150000,"197,000
KM",Black,Gas,Sedan,Manual,1400,4,images\Fiat Tempra 1993\car_img_1.jpg; images\Fiat Tempra 1993\car_img_2.jpg; images\Fiat Tempra 1993\car_img_3.jpg; images\Fiat Tempra 1993\car_img_4.jpg; images\Fiat Tempra 1993\car_img_5.jpg
Fiat,Tempra,Unspecified trim,1990.0,125000,"250,000
KM",Silver,Gas,Sedan,Manual,1600,4,images\Fiat Tempra 1990\car_img_1.jpg; images\Fiat Tempra 1990\car_img_2.jpg; images\Fiat Tempra 1990\car_img_3.jpg; images\Fiat Tempra 1990\car_img_4.jpg; images\Fiat Tempra 1990\car_img_5.jpg; images\Fiat Tempra 1990\car_img_6.jpg
Fiat,Tempra,Unspecified trim,1993.0,120000,"200,000
KM",Green,Gas,Sedan,Manual,1600,4,images\Fiat Tempra 1993\car_img_1.jpg; images\Fiat Tempra 1993\car_img_2.jpg; images\Fiat Tempra 1993\car_img_3.jpg; images\Fiat Tempra 1993\car_img_4.jpg; images\Fiat Tempra 1993\car_img_5.jpg; images\Fiat Tempra 1993\car_img_6.jpg; images\Fiat Tempra 1993\car_img_7.jpg; images\Fiat Tempra 1993\car_img_8.jpg
Fiat,Tempra,Unspecified trim,1998.0,145000,"198,000
KM",Gold,Gas,Sedan,Manual,1600,4,images\Fiat Tempra 1998\car_img_1.jpg; images\Fiat Tempra 1998\car_img_2.jpg; images\Fiat Tempra 1998\car_img_3.jpg; images\Fiat Tempra 1998\car_img_4.jpg; images\Fiat Tempra 1998\car_img_5.jpg; images\Fiat Tempra 1998\car_img_6.jpg; images\Fiat Tempra 1998\car_img_7.jpg; images\Fiat Tempra 1998\car_img_8.jpg; images\Fiat Tempra 1998\car_img_9.jpg; images\Fiat Tempra 1998\car_img_10.jpg; images\Fiat Tempra 1998\car_img_11.jpg; images\Fiat Tempra 1998\car_img_12.jpg; images\Fiat Tempra 1998\car_img_13.jpg; images\Fiat Tempra 1998\car_img_14.jpg; images\Fiat Tempra 1998\car_img_15.jpg
Fiat,Tipo,1.4 M/T H/L sedan,2021.0,690000,"109,000
KM",Gray,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2021\car_img_1.jpg; images\Fiat Tipo 2021\car_img_2.jpg; images\Fiat Tipo 2021\car_img_3.jpg; images\Fiat Tipo 2021\car_img_4.jpg; images\Fiat Tipo 2021\car_img_5.jpg; images\Fiat Tipo 2021\car_img_6.jpg; images\Fiat Tipo 2021\car_img_7.jpg; images\Fiat Tipo 2021\car_img_8.jpg
Fiat,Tipo,1.6 A/T High-Line,2022.0,980000,"42,000
KM",Black,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2022\car_img_1.jpg; images\Fiat Tipo 2022\car_img_2.jpg; images\Fiat Tipo 2022\car_img_3.jpg; images\Fiat Tipo 2022\car_img_4.jpg; images\Fiat Tipo 2022\car_img_5.jpg; images\Fiat Tipo 2022\car_img_6.jpg
Fiat,Tipo,1.4 M/T F/O Sedan,2019.0,525000,"135,000
KM",Black,Gas,Sedan,Manual,1400,4,images\Fiat Tipo 2019\car_img_1.jpg; images\Fiat Tipo 2019\car_img_2.jpg; images\Fiat Tipo 2019\car_img_3.jpg; images\Fiat Tipo 2019\car_img_4.jpg; images\Fiat Tipo 2019\car_img_5.jpg; images\Fiat Tipo 2019\car_img_6.jpg; images\Fiat Tipo 2019\car_img_7.jpg
Fiat,Tipo,1.4 M/T H/L sedan,2021.0,545000,"80,000
KM",Navy Blue,Gas,Sedan,Manual,1400,4,images\Fiat Tipo 2021\car_img_1.jpg; images\Fiat Tipo 2021\car_img_2.jpg; images\Fiat Tipo 2021\car_img_3.jpg; images\Fiat Tipo 2021\car_img_4.jpg; images\Fiat Tipo 2021\car_img_5.jpg; images\Fiat Tipo 2021\car_img_6.jpg; images\Fiat Tipo 2021\car_img_7.jpg
Fiat,Tipo,1.4 M/T H/L,2020.0,460000,"245,000
KM",Gold,Gas,Sedan,Manual,1400,4,images\Fiat Tipo 2020\car_img_1.jpg; images\Fiat Tipo 2020\car_img_2.jpg; images\Fiat Tipo 2020\car_img_3.jpg; images\Fiat Tipo 2020\car_img_4.jpg
Fiat,Tipo,1.6 A/T Sedan,2020.0,700000,"82,000
KM",Black,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2020\car_img_1.jpg; images\Fiat Tipo 2020\car_img_2.jpg; images\Fiat Tipo 2020\car_img_3.jpg; images\Fiat Tipo 2020\car_img_4.jpg
Fiat,Tipo,1.6 A/T H/L Sedan,2023.0,950000,"50,000
KM",Black,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2023\car_img_1.jpg; images\Fiat Tipo 2023\car_img_2.jpg; images\Fiat Tipo 2023\car_img_3.jpg; images\Fiat Tipo 2023\car_img_4.jpg
Fiat,Tipo,1.6 A/T F/O,2021.0,625000,"141,000
KM",Silver,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2021\car_img_1.jpg; images\Fiat Tipo 2021\car_img_2.jpg; images\Fiat Tipo 2021\car_img_3.jpg; images\Fiat Tipo 2021\car_img_4.jpg; images\Fiat Tipo 2021\car_img_5.jpg; images\Fiat Tipo 2021\car_img_6.jpg; images\Fiat Tipo 2021\car_img_7.jpg; images\Fiat Tipo 2021\car_img_8.jpg; images\Fiat Tipo 2021\car_img_9.jpg; images\Fiat Tipo 2021\car_img_10.jpg; images\Fiat Tipo 2021\car_img_11.jpg; images\Fiat Tipo 2021\car_img_12.jpg; images\Fiat Tipo 2021\car_img_13.jpg
Fiat,Tipo,Unspecified trim,2018.0,720000,"174,000
KM",Silver,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2018\car_img_1.jpg
Fiat,Tipo,1.6 A/T Sedan Entry,2022.0,770000,"11,000
KM",White,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2022\car_img_1.jpg; images\Fiat Tipo 2022\car_img_2.jpg; images\Fiat Tipo 2022\car_img_3.jpg; images\Fiat Tipo 2022\car_img_4.jpg; images\Fiat Tipo 2022\car_img_5.jpg; images\Fiat Tipo 2022\car_img_6.jpg; images\Fiat Tipo 2022\car_img_7.jpg; images\Fiat Tipo 2022\car_img_8.jpg; images\Fiat Tipo 2022\car_img_9.jpg; images\Fiat Tipo 2022\car_img_10.jpg; images\Fiat Tipo 2022\car_img_11.jpg; images\Fiat Tipo 2022\car_img_12.jpg
Fiat,Tipo,1.6 A/T H/L Sedan,2021.0,670000,"120,000
KM",Navy Blue,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2021\car_img_1.jpg; images\Fiat Tipo 2021\car_img_2.jpg; images\Fiat Tipo 2021\car_img_3.jpg; images\Fiat Tipo 2021\car_img_4.jpg; images\Fiat Tipo 2021\car_img_5.jpg; images\Fiat Tipo 2021\car_img_6.jpg; images\Fiat Tipo 2021\car_img_7.jpg; images\Fiat Tipo 2021\car_img_8.jpg
Fiat,Tipo,1.6 A/T H/L Sedan,2021.0,730000,"68,000
KM",Black,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2021\car_img_1.jpg; images\Fiat Tipo 2021\car_img_2.jpg
Fiat,Tipo,Unspecified trim,2024.0,720000,"25,000
KM",Black,Gas,Sedan,Manual,1400,4,images\Fiat Tipo 2024\car_img_1.jpg; images\Fiat Tipo 2024\car_img_2.jpg; images\Fiat Tipo 2024\car_img_3.jpg; images\Fiat Tipo 2024\car_img_4.jpg; images\Fiat Tipo 2024\car_img_5.jpg; images\Fiat Tipo 2024\car_img_6.jpg; images\Fiat Tipo 2024\car_img_7.jpg; images\Fiat Tipo 2024\car_img_8.jpg; images\Fiat Tipo 2024\car_img_9.jpg; images\Fiat Tipo 2024\car_img_10.jpg; images\Fiat Tipo 2024\car_img_11.jpg; images\Fiat Tipo 2024\car_img_12.jpg; images\Fiat Tipo 2024\car_img_13.jpg; images\Fiat Tipo 2024\car_img_14.jpg
Fiat,Tipo,1.6 A/T Sedan,2020.0,590000,"172,500
KM",Navy Blue,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2020\car_img_1.jpg; images\Fiat Tipo 2020\car_img_2.jpg; images\Fiat Tipo 2020\car_img_3.jpg; images\Fiat Tipo 2020\car_img_4.jpg
Fiat,Tipo,Unspecified trim,2021.0,750000,"84,000
KM",Blue,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2021\car_img_1.jpg; images\Fiat Tipo 2021\car_img_2.jpg; images\Fiat Tipo 2021\car_img_3.jpg
Fiat,Tipo,1.6 A/T F/O Sedan,2020.0,700000,"148,000
KM",Gold,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2020\car_img_1.jpg; images\Fiat Tipo 2020\car_img_2.jpg; images\Fiat Tipo 2020\car_img_3.jpg
Fiat,Tipo,1.6 A/T Sedan,2020.0,680000,"96,500
KM",Black,Diesel,Sedan,Automatic,1600,4,images\Fiat Tipo 2020\car_img_1.jpg; images\Fiat Tipo 2020\car_img_2.jpg; images\Fiat Tipo 2020\car_img_3.jpg; images\Fiat Tipo 2020\car_img_4.jpg; images\Fiat Tipo 2020\car_img_5.jpg; images\Fiat Tipo 2020\car_img_6.jpg; images\Fiat Tipo 2020\car_img_7.jpg; images\Fiat Tipo 2020\car_img_8.jpg; images\Fiat Tipo 2020\car_img_9.jpg; images\Fiat Tipo 2020\car_img_10.jpg
Fiat,Tipo,1.6 A/T Sedan,2020.0,720000,"70,000
KM",Black,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2020\car_img_1.jpg; images\Fiat Tipo 2020\car_img_2.jpg; images\Fiat Tipo 2020\car_img_3.jpg
Fiat,Tipo,1.4 M/T F/O Sedan,2024.0,755000,"2,100
KM",Dark Grey,Gas,Sedan,Manual,1400,4,images\Fiat Tipo 2024\car_img_1.jpg; images\Fiat Tipo 2024\car_img_2.jpg; images\Fiat Tipo 2024\car_img_3.jpg; images\Fiat Tipo 2024\car_img_4.jpg; images\Fiat Tipo 2024\car_img_5.jpg; images\Fiat Tipo 2024\car_img_6.jpg; images\Fiat Tipo 2024\car_img_7.jpg; images\Fiat Tipo 2024\car_img_8.jpg; images\Fiat Tipo 2024\car_img_9.jpg; images\Fiat Tipo 2024\car_img_10.jpg; images\Fiat Tipo 2024\car_img_11.jpg
Fiat,Tipo,1.6 A/T H/L Sedan,2021.0,640000,"195,000
KM",Maroon,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2021\car_img_1.jpg; images\Fiat Tipo 2021\car_img_2.jpg; images\Fiat Tipo 2021\car_img_3.jpg; images\Fiat Tipo 2021\car_img_4.jpg; images\Fiat Tipo 2021\car_img_5.jpg; images\Fiat Tipo 2021\car_img_6.jpg
Fiat,Tipo,1.6 A/T H/L Sedan,2021.0,700000,"132,000
KM",White,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2021\car_img_1.jpg; images\Fiat Tipo 2021\car_img_2.jpg; images\Fiat Tipo 2021\car_img_3.jpg
Fiat,Tipo,1.6 A/T Sedan,2019.0,700000,"200,000
KM",Bronze,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2019\car_img_1.jpg; images\Fiat Tipo 2019\car_img_2.jpg; images\Fiat Tipo 2019\car_img_3.jpg; images\Fiat Tipo 2019\car_img_4.jpg; images\Fiat Tipo 2019\car_img_5.jpg; images\Fiat Tipo 2019\car_img_6.jpg; images\Fiat Tipo 2019\car_img_7.jpg; images\Fiat Tipo 2019\car_img_8.jpg; images\Fiat Tipo 2019\car_img_9.jpg; images\Fiat Tipo 2019\car_img_10.jpg; images\Fiat Tipo 2019\car_img_11.jpg; images\Fiat Tipo 2019\car_img_12.jpg; images\Fiat Tipo 2019\car_img_13.jpg; images\Fiat Tipo 2019\car_img_14.jpg
Fiat,Tipo,1.4 M/T H/L,2020.0,525000,"61,000
KM",Gray,Gas,Sedan,Manual,1300,4,images\Fiat Tipo 2020\car_img_1.jpg; images\Fiat Tipo 2020\car_img_2.jpg; images\Fiat Tipo 2020\car_img_3.jpg
Fiat,Tipo,1.4 M/T F/O Sedan,2020.0,570000,"120,000
KM",Navy Blue,Gas,Sedan,Manual,1400,4,images\Fiat Tipo 2020\car_img_1.jpg; images\Fiat Tipo 2020\car_img_2.jpg; images\Fiat Tipo 2020\car_img_3.jpg; images\Fiat Tipo 2020\car_img_4.jpg; images\Fiat Tipo 2020\car_img_5.jpg; images\Fiat Tipo 2020\car_img_6.jpg; images\Fiat Tipo 2020\car_img_7.jpg; images\Fiat Tipo 2020\car_img_8.jpg
Fiat,Tipo,1.6 A/T F/O,2021.0,690000,"87,000
KM",Maroon,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2021\car_img_1.jpg; images\Fiat Tipo 2021\car_img_2.jpg; images\Fiat Tipo 2021\car_img_3.jpg; images\Fiat Tipo 2021\car_img_4.jpg; images\Fiat Tipo 2021\car_img_5.jpg; images\Fiat Tipo 2021\car_img_6.jpg; images\Fiat Tipo 2021\car_img_7.jpg
Fiat,Tipo,1.6 A/T F/O Sedan,2020.0,799000,"68,000
KM",Black,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2020\car_img_1.jpg; images\Fiat Tipo 2020\car_img_2.jpg; images\Fiat Tipo 2020\car_img_3.jpg; images\Fiat Tipo 2020\car_img_4.jpg; images\Fiat Tipo 2020\car_img_5.jpg; images\Fiat Tipo 2020\car_img_6.jpg; images\Fiat Tipo 2020\car_img_7.jpg; images\Fiat Tipo 2020\car_img_8.jpg; images\Fiat Tipo 2020\car_img_9.jpg; images\Fiat Tipo 2020\car_img_10.jpg; images\Fiat Tipo 2020\car_img_11.jpg; images\Fiat Tipo 2020\car_img_12.jpg; images\Fiat Tipo 2020\car_img_13.jpg; images\Fiat Tipo 2020\car_img_14.jpg; images\Fiat Tipo 2020\car_img_15.jpg
Fiat,Tipo,1.6 A/T F/O Sedan,2020.0,690000,"85,000
KM",Bronze,Gas,Sedan,Automatic,1600,4,images\Fiat Tipo 2020\car_img_1.jpg; images\Fiat Tipo 2020\car_img_2.jpg; images\Fiat Tipo 2020\car_img_3.jpg; images\Fiat Tipo 2020\car_img_4.jpg; images\Fiat Tipo 2020\car_img_5.jpg; images\Fiat Tipo 2020\car_img_6.jpg; images\Fiat Tipo 2020\car_img_7.jpg; images\Fiat Tipo 2020\car_img_8.jpg; images\Fiat Tipo 2020\car_img_9.jpg; images\Fiat Tipo 2020\car_img_10.jpg; images\Fiat Tipo 2020\car_img_11.jpg; images\Fiat Tipo 2020\car_img_12.jpg; images\Fiat Tipo 2020\car_img_13.jpg
