Brand,Model,Year,Month/Year,Average Price,Min Price,Max Price
Audi,Q3,2021,Apr-25,1801000,1748000,1886000
Audi,Q3,2021,Aug-23,2033000,1720000,2233000
Audi,Q3,2021,Aug-24,1978000,1840000,2070000
Audi,Q3,2021,Aug-25,1862000,1711000,1978000
Audi,Q3,2021,Dec-22,1272000,1188000,1306000
Audi,Q3,2021,Dec-23,1964000,1876000,2104000
Audi,Q3,2021,Dec-24,1985000,1932000,2024000
Audi,Q3,2021,Feb-22,873000,841000,903000
Audi,Q3,2021,Feb-23,1266000,1188000,1330000
Audi,Q3,2021,Jan-23,1272000,1188000,1330000
Audi,Q3,2021,Jan-24,2224000,2104000,2280000
Audi,Q3,2021,Jan-26,1521000,1495000,1555000
Audi,Q3,2021,Jul-24,1895000,1840000,2024000
Audi,Q3,2021,Jul-25,1940000,1826000,1978000
Audi,Q3,2021,Jun-24,1909000,1840000,2024000
Audi,Q3,2021,Jun-25,1921000,1748000,1978000
Audi,Q3,2021,Mar-23,1268000,1188000,1330000
Audi,Q3,2021,Mar-25,2001000,1748000,2208000
Audi,Q3,2021,May-24,1971000,1900000,2090000
Audi,Q3,2021,May-25,1849000,1794000,1886000
Audi,Q3,2021,Nov-23,1964000,1876000,2104000
Audi,Q3,2021,Nov-24,2042000,2006000,2070000
Audi,Q3,2021,Oct-23,1918000,1805000,1995000
Audi,Q3,2021,Oct-25,1656000,1610000,1702000
Audi,Q3,2021,Sep-23,1872000,1568000,2138000
Audi,Q3,2021,Sep-24,1948000,1812000,2070000
Audi,Q3,2021,Sep-25,1751000,1679000,1932000
BMW,316i,2014-2015,Apr-17,538000,520000,555000
BMW,316i,2014-2015,Apr-18,492000,450000,545000
BMW,316i,2014-2015,Apr-19,430500,399000,461000
BMW,316i,2014-2015,Apr-20,372000,333000,423000
BMW,316i,2014-2015,Apr-21,342000,318000,371000
BMW,316i,2014-2015,Apr-22,360000,342000,366000
BMW,316i,2014-2015,Apr-23,587000,532000,656000
BMW,316i,2014-2015,Apr-25,1090500,1030000,1150000
BMW,316i,2014-2015,Aug-17,510000,470000,545000
BMW,316i,2014-2015,Aug-18,472000,456000,499000
BMW,316i,2014-2015,Aug-19,424000,380000,456000
BMW,316i,2014-2015,Aug-20,368000,347000,399000
BMW,316i,2014-2015,Aug-21,341500,323000,366000
BMW,316i,2014-2015,Aug-22,426500,371000,475000
BMW,316i,2014-2015,Aug-23,881500,817000,936000
BMW,316i,2014-2015,Aug-24,1031000,902000,1104000
BMW,316i,2014-2015,Aug-25,944000,819000,1058000
BMW,316i,2014-2015,Dec-14,335000,335000,335000
BMW,316i,2014-2015,Dec-17,500500,450000,540000
BMW,316i,2014-2015,Dec-18,463000,437000,485000
BMW,316i,2014-2015,Dec-19,391500,356000,428000
BMW,316i,2014-2015,Dec-20,362500,340000,380000
BMW,316i,2014-2015,Dec-21,341000,328000,366000
BMW,316i,2014-2015,Dec-22,524000,456000,589000
BMW,316i,2014-2015,Dec-23,1026000,893000,1131000
BMW,316i,2014-2015,Dec-24,1066000,966000,1150000
BMW,316i,2014-2015,Feb-18,503500,480000,530000
BMW,316i,2014-2015,Feb-19,444000,428000,456000
BMW,316i,2014-2015,Feb-21,342500,323000,361000
BMW,316i,2014-2015,Feb-22,343500,333000,361000
BMW,316i,2014-2015,Feb-23,578000,523000,637000
BMW,316i,2014-2015,Feb-24,1157500,1093000,1235000
BMW,316i,2014-2015,Jan-17,458000,420000,500000
BMW,316i,2014-2015,Jan-18,502500,475000,530000
BMW,316i,2014-2015,Jan-19,452000,428000,466000
BMW,316i,2014-2015,Jan-20,385000,347000,428000
BMW,316i,2014-2015,Jan-21,351000,318000,380000
BMW,316i,2014-2015,Jan-22,342500,323000,356000
BMW,316i,2014-2015,Jan-23,564500,513000,618000
BMW,316i,2014-2015,Jan-24,1040500,903000,1140000
BMW,316i,2014-2015,Jan-26,889500,810000,1012000
BMW,316i,2014-2015,Jul-17,533000,485000,560000
BMW,316i,2014-2015,Jul-18,474000,450000,510000
BMW,316i,2014-2015,Jul-19,432000,399000,466000
BMW,316i,2014-2015,Jul-20,370500,342000,390000
BMW,316i,2014-2015,Jul-21,342000,328000,366000
BMW,316i,2014-2015,Jul-22,419500,356000,494000
BMW,316i,2014-2015,Jul-23,784500,703000,903000
BMW,316i,2014-2015,Jul-24,1121000,1012000,1242000
BMW,316i,2014-2015,Jul-25,976500,865000,1150000
BMW,316i,2014-2015,Jun-17,527000,495000,555000
BMW,316i,2014-2015,Jun-18,480500,450000,535000
BMW,316i,2014-2015,Jun-19,439500,409000,466000
BMW,316i,2014-2015,Jun-20,370500,328000,409000
BMW,316i,2014-2015,Jun-21,338000,318000,361000
BMW,316i,2014-2015,Jun-22,394500,342000,456000
BMW,316i,2014-2015,Jun-23,717500,485000,846000
BMW,316i,2014-2015,Jun-24,1023000,828000,1288000
BMW,316i,2014-2015,Jun-25,993500,920000,1104000
BMW,316i,2014-2015,Mar-17,568000,530000,600000
BMW,316i,2014-2015,Mar-18,504000,450000,550000
BMW,316i,2014-2015,Mar-19,442500,418000,461000
BMW,316i,2014-2015,Mar-20,380000,342000,428000
BMW,316i,2014-2015,Mar-22,344000,323000,366000
BMW,316i,2014-2015,Mar-23,585000,523000,665000
BMW,316i,2014-2015,Mar-24,1164500,1093000,1283000
BMW,316i,2014-2015,Mar-25,1047500,911000,1127000
BMW,316i,2014-2015,May-17,534000,520000,555000
BMW,316i,2014-2015,May-18,485500,450000,550000
BMW,316i,2014-2015,May-19,416500,394000,437000
BMW,316i,2014-2015,May-20,373000,333000,418000
BMW,316i,2014-2015,May-21,342500,318000,361000
BMW,316i,2014-2015,May-22,365500,342000,399000
BMW,316i,2014-2015,May-23,597500,485000,713000
BMW,316i,2014-2015,May-24,1075500,922000,1330000
BMW,316i,2014-2015,May-25,1013500,920000,1104000
BMW,316i,2014-2015,Nov-16,413000,385000,450000
BMW,316i,2014-2015,Nov-17,513000,480000,545000
BMW,316i,2014-2015,Nov-18,467500,449000,499000
BMW,316i,2014-2015,Nov-19,394000,356000,428000
BMW,316i,2014-2015,Nov-20,360500,337000,390000
BMW,316i,2014-2015,Nov-21,338000,314000,380000
BMW,316i,2014-2015,Nov-22,500500,428000,565000
BMW,316i,2014-2015,Nov-23,997500,884000,1093000
BMW,316i,2014-2015,Nov-24,1020500,828000,1150000
BMW,316i,2014-2015,Nov-25,903500,851000,966000
BMW,316i,2014-2015,Oct-16,411000,400000,435000
BMW,316i,2014-2015,Oct-18,487000,461000,508000
BMW,316i,2014-2015,Oct-19,408500,390000,437000
BMW,316i,2014-2015,Oct-20,362000,337000,380000
BMW,316i,2014-2015,Oct-21,339500,328000,380000
BMW,316i,2014-2015,Oct-22,457500,423000,513000
BMW,316i,2014-2015,Oct-23,963000,884000,1045000
BMW,316i,2014-2015,Oct-25,973000,828000,1122000
BMW,316i,2014-2015,Sep-18,479000,456000,504000
BMW,316i,2014-2015,Sep-19,409500,390000,437000
BMW,316i,2014-2015,Sep-20,358000,337000,399000
BMW,316i,2014-2015,Sep-21,341000,333000,361000
BMW,316i,2014-2015,Sep-22,460000,423000,508000
BMW,316i,2014-2015,Sep-23,924500,855000,998000
BMW,316i,2014-2015,Sep-24,1027500,920000,1104000
BMW,316i,2014-2015,Sep-25,975500,874000,1058000
BMW,318i,2010-2019,Apr-17,559333,310000,733000
BMW,318i,2010-2019,Apr-18,453500,305000,615000
BMW,318i,2010-2019,Apr-19,447667,285000,556000
BMW,318i,2010-2019,Apr-20,458800,266000,608000
BMW,318i,2010-2019,Apr-21,384500,216000,504000
BMW,318i,2010-2019,Apr-23,690333,371000,1093000
BMW,318i,2010-2019,Apr-25,1267750,1081000,1426000
BMW,318i,2010-2019,Aug-17,467500,295000,650000
BMW,318i,2010-2019,Aug-18,319000,285000,352000
BMW,318i,2010-2019,Aug-19,415600,266000,580000
BMW,318i,2010-2019,Aug-20,472500,447000,513000
BMW,318i,2010-2019,Aug-21,373167,209000,523000
BMW,318i,2010-2019,Aug-22,512200,257000,741000
BMW,318i,2010-2019,Aug-23,1029800,475000,1425000
BMW,318i,2010-2019,Aug-24,1053500,690000,1334000
BMW,318i,2010-2019,Aug-25,1090000,635000,1362000
BMW,318i,2010-2019,Dec-17,493000,292000,620000
BMW,318i,2010-2019,Dec-18,475500,314000,651000
BMW,318i,2010-2019,Dec-19,434000,238000,603000
BMW,318i,2010-2019,Dec-20,387167,228000,556000
BMW,318i,2010-2019,Dec-21,378250,214000,504000
BMW,318i,2010-2019,Dec-22,604333,342000,855000
BMW,318i,2010-2019,Dec-23,1054167,618000,1473000
BMW,318i,2010-2019,Dec-24,1180000,690000,1472000
BMW,318i,2010-2019,Feb-18,464750,290000,620000
BMW,318i,2010-2019,Feb-19,412500,285000,551000
BMW,318i,2010-2019,Feb-21,381000,219000,556000
BMW,318i,2010-2019,Feb-22,416400,209000,570000
BMW,318i,2010-2019,Feb-23,630000,352000,998000
BMW,318i,2010-2019,Feb-24,1154667,618000,1663000
BMW,318i,2010-2019,Jan-18,495333,290000,620000
BMW,318i,2010-2019,Jan-19,445000,266000,651000
BMW,318i,2010-2019,Jan-20,429333,242000,603000
BMW,318i,2010-2019,Jan-21,390167,219000,570000
BMW,318i,2010-2019,Jan-22,387500,214000,523000
BMW,318i,2010-2019,Jan-23,607667,352000,855000
BMW,318i,2010-2019,Jan-24,1072667,618000,1520000
BMW,318i,2010-2019,Jan-26,1057333,920000,1288000
BMW,318i,2010-2019,Jul-18,331500,300000,360000
BMW,318i,2010-2019,Jul-19,414000,266000,589000
BMW,318i,2010-2019,Jul-20,399667,238000,513000
BMW,318i,2010-2019,Jul-21,381833,214000,551000
BMW,318i,2010-2019,Jul-22,453500,276000,618000
BMW,318i,2010-2019,Jul-23,1012000,475000,1473000
BMW,318i,2010-2019,Jul-24,1126600,690000,1472000
BMW,318i,2010-2019,Jul-25,1053600,616000,1242000
BMW,318i,2010-2019,Jun-17,321000,305000,335000
BMW,318i,2010-2019,Jun-18,416667,305000,610000
BMW,318i,2010-2019,Jun-19,595000,584000,603000
BMW,318i,2010-2019,Jun-20,353500,238000,470000
BMW,318i,2010-2019,Jun-21,383667,219000,532000
BMW,318i,2010-2019,Jun-22,450400,233000,608000
BMW,318i,2010-2019,Jun-23,855167,442000,1378000
BMW,318i,2010-2019,Jun-24,1227000,690000,1748000
BMW,318i,2010-2019,Jun-25,1102200,690000,1380000
BMW,318i,2010-2019,Mar-18,503200,295000,690000
BMW,318i,2010-2019,Mar-19,504250,285000,684000
BMW,318i,2010-2019,Mar-20,426667,247000,608000
BMW,318i,2010-2019,Mar-22,417800,209000,570000
BMW,318i,2010-2019,Mar-23,653833,366000,1093000
BMW,318i,2010-2019,Mar-24,1471000,1330000,1710000
BMW,318i,2010-2019,Mar-25,1145800,690000,1426000
BMW,318i,2010-2019,May-18,453750,305000,610000
BMW,318i,2010-2019,May-19,479250,285000,599000
BMW,318i,2010-2019,May-20,454500,247000,599000
BMW,318i,2010-2019,May-21,387833,214000,580000
BMW,318i,2010-2019,May-22,376667,233000,494000
BMW,318i,2010-2019,May-23,746833,390000,1140000
BMW,318i,2010-2019,May-24,1253600,713000,1758000
BMW,318i,2010-2019,May-25,1104000,690000,1380000
BMW,318i,2010-2019,Nov-17,460500,307000,660000
BMW,318i,2010-2019,Nov-18,305500,266000,342000
BMW,318i,2010-2019,Nov-19,437333,247000,603000
BMW,318i,2010-2019,Nov-20,398167,238000,570000
BMW,318i,2010-2019,Nov-21,377000,214000,508000
BMW,318i,2010-2019,Nov-22,592833,314000,903000
BMW,318i,2010-2019,Nov-23,1028500,618000,1425000
BMW,318i,2010-2019,Nov-24,1148000,690000,1426000
BMW,318i,2010-2019,Nov-25,936000,626000,1233000
BMW,318i,2010-2019,Oct-18,309500,280000,342000
BMW,318i,2010-2019,Oct-19,415800,252000,580000
BMW,318i,2010-2019,Oct-20,466750,361000,570000
BMW,318i,2010-2019,Oct-21,373250,211000,508000
BMW,318i,2010-2019,Oct-22,620800,295000,903000
BMW,318i,2010-2019,Oct-23,1007833,580000,1425000
BMW,318i,2010-2019,Oct-25,1059200,681000,1288000
BMW,318i,2010-2019,Sep-17,650000,615000,680000
BMW,318i,2010-2019,Sep-18,296000,285000,304000
BMW,318i,2010-2019,Sep-19,414400,261000,589000
BMW,318i,2010-2019,Sep-20,422800,238000,551000
BMW,318i,2010-2019,Sep-21,370750,214000,504000
BMW,318i,2010-2019,Sep-22,550200,283000,822000
BMW,318i,2010-2019,Sep-23,1069400,561000,1473000
BMW,318i,2010-2019,Sep-24,1168600,690000,1467000
BMW,318i,2010-2019,Sep-25,1004000,635000,1362000
BMW,320i,2008-2026,Apr-16,184000,180000,190000
BMW,320i,2008-2026,Apr-17,420500,295000,560000
BMW,320i,2008-2026,Apr-18,534000,290000,780000
BMW,320i,2008-2026,Apr-19,483000,266000,713000
BMW,320i,2008-2026,Apr-20,393667,228000,589000
BMW,320i,2008-2026,Apr-21,507667,209000,817000
BMW,320i,2008-2026,Apr-22,392500,223000,551000
BMW,320i,2008-2026,Apr-23,824750,361000,1520000
BMW,320i,2008-2026,Apr-25,1562000,644000,3027000
BMW,320i,2008-2026,Aug-14,360000,360000,360000
BMW,320i,2008-2026,Aug-17,546667,280000,840000
BMW,320i,2008-2026,Aug-18,392500,276000,504000
BMW,320i,2008-2026,Aug-19,434333,247000,670000
BMW,320i,2008-2026,Aug-20,377667,223000,565000
BMW,320i,2008-2026,Aug-21,481500,209000,793000
BMW,320i,2008-2026,Aug-22,475667,247000,732000
BMW,320i,2008-2026,Aug-23,1016333,523000,1520000
BMW,320i,2008-2026,Aug-24,1656200,616000,3174000
BMW,320i,2008-2026,Aug-25,1610200,690000,2990000
BMW,320i,2008-2026,Dec-16,250000,225000,260000
BMW,320i,2008-2026,Dec-17,544000,305000,840000
BMW,320i,2008-2026,Dec-18,510000,271000,760000
BMW,320i,2008-2026,Dec-19,432667,247000,646000
BMW,320i,2008-2026,Dec-20,376000,214000,561000
BMW,320i,2008-2026,Dec-21,479500,209000,808000
BMW,320i,2008-2026,Dec-22,449000,323000,589000
BMW,320i,2008-2026,Dec-23,1593500,618000,3135000
BMW,320i,2008-2026,Dec-24,1685800,690000,2944000
BMW,320i,2008-2026,Feb-15,200000,200000,200000
BMW,320i,2008-2026,Feb-16,189000,185000,195000
BMW,320i,2008-2026,Feb-17,287000,280000,295000
BMW,320i,2008-2026,Feb-18,525333,290000,775000
BMW,320i,2008-2026,Feb-19,481000,266000,713000
BMW,320i,2008-2026,Feb-21,495000,209000,798000
BMW,320i,2008-2026,Feb-22,379000,216000,565000
BMW,320i,2008-2026,Feb-23,766750,333000,1425000
BMW,320i,2008-2026,Feb-24,1202000,684000,1805000
BMW,320i,2008-2026,Jan-15,200000,200000,200000
BMW,320i,2008-2026,Jan-16,187000,180000,190000
BMW,320i,2008-2026,Jan-17,269000,250000,285000
BMW,320i,2008-2026,Jan-18,535333,290000,830000
BMW,320i,2008-2026,Jan-19,502333,271000,760000
BMW,320i,2008-2026,Jan-20,422000,233000,627000
BMW,320i,2008-2026,Jan-21,294000,214000,380000
BMW,320i,2008-2026,Jan-22,478750,219000,798000
BMW,320i,2008-2026,Jan-23,591667,333000,903000
BMW,320i,2008-2026,Jan-24,1602250,618000,3135000
BMW,320i,2008-2026,Jan-26,2615000,2484000,2760000
BMW,320i,2008-2026,Jul-15,181000,180000,185000
BMW,320i,2008-2026,Jul-18,527333,290000,780000
BMW,320i,2008-2026,Jul-19,468000,261000,713000
BMW,320i,2008-2026,Jul-20,377667,219000,565000
BMW,320i,2008-2026,Jul-21,485500,212000,793000
BMW,320i,2008-2026,Jul-22,472000,252000,713000
BMW,320i,2008-2026,Jul-23,889667,521000,1425000
BMW,320i,2008-2026,Jul-24,1646600,626000,3128000
BMW,320i,2008-2026,Jul-25,1581400,644000,2990000
BMW,320i,2008-2026,Jun-17,392500,270000,520000
BMW,320i,2008-2026,Jun-18,528333,285000,780000
BMW,320i,2008-2026,Jun-19,468000,261000,694000
BMW,320i,2008-2026,Jun-20,301000,219000,380000
BMW,320i,2008-2026,Jun-21,492000,209000,808000
BMW,320i,2008-2026,Jun-22,424333,232000,684000
BMW,320i,2008-2026,Jun-23,844333,437000,1330000
BMW,320i,2008-2026,Jun-24,1679600,644000,3082000
BMW,320i,2008-2026,Jun-25,1553200,635000,3036000
BMW,320i,2008-2026,Mar-15,199000,195000,200000
BMW,320i,2008-2026,Mar-16,184000,180000,190000
BMW,320i,2008-2026,Mar-17,306000,295000,315000
BMW,320i,2008-2026,Mar-18,534000,305000,775000
BMW,320i,2008-2026,Mar-19,486000,266000,713000
BMW,320i,2008-2026,Mar-20,398333,228000,599000
BMW,320i,2008-2026,Mar-22,479250,214000,789000
BMW,320i,2008-2026,Mar-23,582667,352000,808000
BMW,320i,2008-2026,Mar-24,1942400,732000,3753000
BMW,320i,2008-2026,Mar-25,1656200,690000,3036000
BMW,320i,2008-2026,May-17,517000,500000,525000
BMW,320i,2008-2026,May-18,533000,290000,775000
BMW,320i,2008-2026,May-19,466000,274000,665000
BMW,320i,2008-2026,May-20,393667,223000,599000
BMW,320i,2008-2026,May-21,487500,209000,808000
BMW,320i,2008-2026,May-22,398667,232000,603000
BMW,320i,2008-2026,May-23,574000,428000,741000
BMW,320i,2008-2026,May-24,1740000,694000,3183000
BMW,320i,2008-2026,May-25,1608200,644000,3036000
BMW,320i,2008-2026,Nov-16,237000,225000,255000
BMW,320i,2008-2026,Nov-17,546667,295000,805000
BMW,320i,2008-2026,Nov-18,506333,271000,751000
BMW,320i,2008-2026,Nov-19,432667,242000,646000
BMW,320i,2008-2026,Nov-20,390000,219000,618000
BMW,320i,2008-2026,Nov-21,475250,204000,808000
BMW,320i,2008-2026,Nov-22,597333,333000,926000
BMW,320i,2008-2026,Nov-23,1561250,542000,3088000
BMW,320i,2008-2026,Nov-24,1673800,644000,2990000
BMW,320i,2008-2026,Nov-25,1466200,621000,2760000
BMW,320i,2008-2026,Oct-16,224000,210000,230000
BMW,320i,2008-2026,Oct-18,394500,275000,518000
BMW,320i,2008-2026,Oct-19,433000,242000,646000
BMW,320i,2008-2026,Oct-20,386333,219000,618000
BMW,320i,2008-2026,Oct-21,480750,209000,808000
BMW,320i,2008-2026,Oct-22,408000,285000,561000
BMW,320i,2008-2026,Oct-23,1493250,556000,3135000
BMW,320i,2008-2026,Oct-25,1507800,598000,2852000
BMW,320i,2008-2026,Sep-14,363000,355000,385000
BMW,320i,2008-2026,Sep-16,219000,208000,225000
BMW,320i,2008-2026,Sep-17,429000,300000,580000
BMW,320i,2008-2026,Sep-18,395500,276000,513000
BMW,320i,2008-2026,Sep-19,429667,242000,656000
BMW,320i,2008-2026,Sep-20,381667,219000,570000
BMW,320i,2008-2026,Sep-21,474250,209000,798000
BMW,320i,2008-2026,Sep-22,510667,257000,855000
BMW,320i,2008-2026,Sep-23,974667,561000,1568000
BMW,320i,2008-2026,Sep-24,1654400,653000,3128000
BMW,320i,2008-2026,Sep-25,1558400,626000,2898000
BMW,520i,2018-2019,Apr-21,818000,751000,855000
BMW,520i,2018-2019,Apr-23,1568000,1330000,1805000
BMW,520i,2018-2019,Apr-25,2154000,2006000,2392000
BMW,520i,2018-2019,Aug-21,930000,789000,1093000
BMW,520i,2018-2019,Aug-23,2128000,1900000,2375000
BMW,520i,2018-2019,Aug-24,2159500,2024000,2438000
BMW,520i,2018-2019,Aug-25,1977000,1794000,2162000
BMW,520i,2018-2019,Dec-21,836000,789000,879000
BMW,520i,2018-2019,Dec-22,1321000,1283000,1359000
BMW,520i,2018-2019,Dec-23,2518000,2423000,2613000
BMW,520i,2018-2019,Dec-24,2014000,1886000,2162000
BMW,520i,2018-2019,Feb-21,775000,751000,808000
BMW,520i,2018-2019,Feb-22,834000,779000,903000
BMW,520i,2018-2019,Feb-23,1343000,1283000,1397000
BMW,520i,2018-2019,Feb-24,2479500,2233000,2803000
BMW,520i,2018-2019,Jan-21,802000,784000,874000
BMW,520i,2018-2019,Jan-22,833000,779000,903000
BMW,520i,2018-2019,Jan-23,1326000,1283000,1359000
BMW,520i,2018-2019,Jan-24,2452000,2233000,2660000
BMW,520i,2018-2019,Jan-26,1739500,1587000,1831000
BMW,520i,2018-2019,Jul-21,851500,760000,1093000
BMW,520i,2018-2019,Jul-23,2233000,2090000,2375000
BMW,520i,2018-2019,Jul-24,2178000,2070000,2300000
BMW,520i,2018-2019,Jul-25,1962000,1582000,2162000
BMW,520i,2018-2019,Jun-21,834000,808000,903000
BMW,520i,2018-2019,Jun-24,2288500,2162000,2392000
BMW,520i,2018-2019,Jun-25,2079000,2024000,2162000
BMW,520i,2018-2019,Mar-22,843000,779000,903000
BMW,520i,2018-2019,Mar-23,1528000,1330000,1805000
BMW,520i,2018-2019,Mar-24,2775000,2565000,2993000
BMW,520i,2018-2019,Mar-25,2140000,2006000,2392000
BMW,520i,2018-2019,May-21,818000,760000,874000
BMW,520i,2018-2019,May-24,2363000,2233000,2470000
BMW,520i,2018-2019,May-25,2121000,2024000,2208000
BMW,520i,2018-2019,Nov-21,848000,808000,884000
BMW,520i,2018-2019,Nov-22,1330000,1235000,1425000
BMW,520i,2018-2019,Nov-24,2070500,1978000,2208000
BMW,520i,2018-2019,Nov-25,1868000,1840000,1950000
BMW,520i,2018-2019,Oct-21,733000,190000,884000
BMW,520i,2018-2019,Oct-22,1221000,1164000,1283000
BMW,520i,2018-2019,Oct-25,1939000,1730000,2070000
BMW,520i,2018-2019,Sep-21,844000,760000,941000
BMW,520i,2018-2019,Sep-24,2191000,1978000,2484000
BMW,520i,2018-2019,Sep-25,1967000,1886000,2070000
BMW,X1,2011-2025,Apr-19,339000,315000,356000
BMW,X1,2011-2025,Apr-20,299000,290000,333000
BMW,X1,2011-2025,Apr-21,440500,261000,665000
BMW,X1,2011-2025,Apr-23,485000,475000,513000
BMW,X1,2011-2025,Apr-25,1534000,1472000,1582000
BMW,X1,2011-2025,Aug-18,363000,356000,366000
BMW,X1,2011-2025,Aug-19,310000,285000,323000
BMW,X1,2011-2025,Aug-22,589000,314000,884000
BMW,X1,2011-2025,Aug-23,1587000,1520000,1710000
BMW,X1,2011-2025,Aug-24,1686000,1380000,1840000
BMW,X1,2011-2025,Aug-25,1496500,1426000,1582000
BMW,X1,2011-2025,Dec-19,303000,285000,333000
BMW,X1,2011-2025,Dec-21,466000,252000,684000
BMW,X1,2011-2025,Dec-22,403000,390000,409000
BMW,X1,2011-2025,Dec-23,1692000,1501000,1786000
BMW,X1,2011-2025,Dec-24,1346667,764000,1730000
BMW,X1,2011-2025,Feb-18,382000,375000,390000
BMW,X1,2011-2025,Feb-19,355000,347000,366000
BMW,X1,2011-2025,Feb-21,286000,271000,304000
BMW,X1,2011-2025,Feb-22,508000,271000,679000
BMW,X1,2011-2025,Feb-24,1791500,1710000,1900000
BMW,X1,2011-2025,Jan-18,380000,375000,385000
BMW,X1,2011-2025,Jan-19,351000,318000,371000
BMW,X1,2011-2025,Jan-20,293000,280000,309000
BMW,X1,2011-2025,Jan-21,284000,276000,295000
BMW,X1,2011-2025,Jan-22,626500,561000,679000
BMW,X1,2011-2025,Jan-24,1378000,713000,1786000
BMW,X1,2011-2025,Jan-26,2680000,2576000,2760000
BMW,X1,2011-2025,Jul-18,376000,350000,400000
BMW,X1,2011-2025,Jul-19,331000,314000,356000
BMW,X1,2011-2025,Jul-22,843000,822000,855000
BMW,X1,2011-2025,Jul-23,1579000,1520000,1663000
BMW,X1,2011-2025,Jul-24,1416333,708000,1840000
BMW,X1,2011-2025,Jul-25,1597500,1472000,1656000
BMW,X1,2011-2025,Jun-18,375000,350000,392000
BMW,X1,2011-2025,Jun-19,335000,323000,356000
BMW,X1,2011-2025,Jun-21,618000,580000,665000
BMW,X1,2011-2025,Jun-22,839000,812000,855000
BMW,X1,2011-2025,Jun-23,1173000,1159000,1188000
BMW,X1,2011-2025,Jun-24,1449000,708000,1932000
BMW,X1,2011-2025,Jun-25,1554000,1426000,1656000
BMW,X1,2011-2025,Mar-18,394000,380000,410000
BMW,X1,2011-2025,Mar-19,345000,318000,366000
BMW,X1,2011-2025,Mar-20,308000,290000,333000
BMW,X1,2011-2025,Mar-22,506000,266000,675000
BMW,X1,2011-2025,Mar-23,502000,475000,523000
BMW,X1,2011-2025,Mar-24,2061500,1853000,2280000
BMW,X1,2011-2025,Mar-25,1344000,800000,1702000
BMW,X1,2011-2025,May-18,377000,350000,410000
BMW,X1,2011-2025,May-19,323000,314000,333000
BMW,X1,2011-2025,May-20,300000,285000,333000
BMW,X1,2011-2025,May-21,431000,261000,637000
BMW,X1,2011-2025,May-23,1142000,1045000,1188000
BMW,X1,2011-2025,May-24,1502333,732000,2071000
BMW,X1,2011-2025,May-25,1553000,1426000,1656000
BMW,X1,2011-2025,Nov-19,316000,285000,337000
BMW,X1,2011-2025,Nov-20,284000,271000,295000
BMW,X1,2011-2025,Nov-21,435500,252000,618000
BMW,X1,2011-2025,Nov-22,672500,390000,1093000
BMW,X1,2011-2025,Nov-23,1704000,1615000,1853000
BMW,X1,2011-2025,Nov-24,1375667,828000,1794000
BMW,X1,2011-2025,Nov-25,1193667,727000,1518000
BMW,X1,2011-2025,Oct-18,367000,361000,375000
BMW,X1,2011-2025,Oct-19,309000,285000,333000
BMW,X1,2011-2025,Oct-20,289000,271000,304000
BMW,X1,2011-2025,Oct-21,604000,594000,618000
BMW,X1,2011-2025,Oct-22,639000,328000,950000
BMW,X1,2011-2025,Oct-23,1707000,1568000,1971000
BMW,X1,2011-2025,Oct-25,1204000,754000,1518000
BMW,X1,2011-2025,Sep-18,371000,361000,399000
BMW,X1,2011-2025,Sep-19,305000,285000,318000
BMW,X1,2011-2025,Sep-20,287000,266000,304000
BMW,X1,2011-2025,Sep-22,871000,841000,903000
BMW,X1,2011-2025,Sep-23,1652000,1520000,2090000
BMW,X1,2011-2025,Sep-24,1439333,810000,1840000
BMW,X1,2011-2025,Sep-25,1213333,718000,1518000
BMW,X3,2014-2019,Apr-18,872000,720000,1120000
BMW,X3,2014-2019,Apr-19,782000,618000,998000
BMW,X3,2014-2019,Apr-20,984500,717000,1283000
BMW,X3,2014-2019,Apr-21,782333,451000,1221000
BMW,X3,2014-2019,Apr-23,1043500,808000,1330000
BMW,X3,2014-2019,Apr-25,1845333,1150000,2392000
BMW,X3,2014-2019,Aug-17,873500,750000,1020000
BMW,X3,2014-2019,Aug-18,862500,670000,1140000
BMW,X3,2014-2019,Aug-19,739500,523000,907000
BMW,X3,2014-2019,Aug-20,575500,409000,722000
BMW,X3,2014-2019,Aug-21,772667,447000,1235000
BMW,X3,2014-2019,Aug-22,1163500,751000,1615000
BMW,X3,2014-2019,Aug-23,2062333,1093000,3420000
BMW,X3,2014-2019,Aug-24,2106000,1656000,2484000
BMW,X3,2014-2019,Aug-25,1823333,1242000,2576000
BMW,X3,2014-2019,Dec-17,855000,700000,1000000
BMW,X3,2014-2019,Dec-18,842000,646000,1045000
BMW,X3,2014-2019,Dec-19,677500,504000,827000
BMW,X3,2014-2019,Dec-20,596000,447000,741000
BMW,X3,2014-2019,Dec-21,967500,684000,1311000
BMW,X3,2014-2019,Dec-22,900500,741000,1140000
BMW,X3,2014-2019,Dec-23,1902000,1235000,2731000
BMW,X3,2014-2019,Dec-24,1463000,1196000,1702000
BMW,X3,2014-2019,Feb-18,916000,730000,1150000
BMW,X3,2014-2019,Feb-19,766000,618000,903000
BMW,X3,2014-2019,Feb-21,954500,646000,1235000
BMW,X3,2014-2019,Feb-22,783000,404000,1207000
BMW,X3,2014-2019,Feb-23,1282667,732000,1948000
BMW,X3,2014-2019,Feb-24,2166333,1235000,3088000
